#Rate	Latitudine	Longitudine	Altitudine	ChiQuadro	Pressione	NumSatelliti	Giorno	Mese	Anno
35.2481	46.2298	6.05081	437.8	0.957851	973.101	7.45	2	6	2018
35.0523	46.2299	6.05073	452.2	0.967344	973	6.45	2	6	2018
35.5469	46.2298	6.05066	442	0.952176	973.035	6.48718	2	6	2018
35.2091	46.2299	6.05072	423.2	0.621397	972.919	7.75	2	6	2018
35.2049	46.2298	6.05069	442.6	0.845475	972.902	6.825	2	6	2018
35.7458	46.2299	6.05076	445.2	0.733386	973.05	6.525	2	6	2018
36.4909	46.2299	6.05074	438.8	1.82444	972.987	7.775	2	6	2018
35.5901	46.2299	6.05085	446.1	1.09759	972.762	7.75	2	6	2018
35.1781	46.2298	6.0508	430	1.04	972.848	6.375	2	6	2018
36.0094	46.2298	6.05083	0	1.19339	972.835	4.6	2	6	2018
35.6132	46.2299	6.0507	439.8	0.950321	972.667	6.8	2	6	2018
36.17	46.2298	6.05075	419.7	1.41261	972.594	7.15385	2	6	2018
35.7343	46.2298	6.05071	422.1	0.538295	972.608	7.125	2	6	2018
35.7734	46.2299	6.05078	430	1.2158	972.667	8.22222	2	6	2018
35.8254	46.2298	6.0508	411.2	0.91972	972.445	5.93878	2	6	2018
35.7773	46.2298	6.05076	468.5	0.981164	972.295	6.575	2	6	2018
35.362	46.2298	6.05084	437.5	0.849787	972.157	6.75	2	6	2018
35.1685	46.2299	6.05075	444.1	1.0855	972.121	6.825	2	6	2018
35.3212	46.2297	6.05075	442.4	0.803723	972.275	6.875	2	6	2018
34.9937	46.2299	6.05069	442.7	0.865033	972.108	6.95	2	6	2018
35.7778	46.2298	6.05077	440.1	1.18725	972.143	7.02564	2	6	2018
35.5932	46.2299	6.05071	433	1.16554	971.98	6.725	2	6	2018
35.8787	46.2299	6.05072	432.6	1.3336	971.804	6.20513	2	6	2018
35.3289	46.2299	6.05084	423.3	1.42647	971.865	5.79487	2	6	2018
35.4164	46.2299	6.05078	444.3	0.668201	971.713	5.6	2	6	2018
35.2911	46.2299	6.05074	453.8	1.02673	971.542	5.075	2	6	2018
35.4884	46.2298	6.05081	436.2	0.906956	971.49	4.525	2	6	2018
35.5228	46.23	6.05076	451.9	0.984379	971.388	6.325	2	6	2018
35.6866	46.2298	6.05075	444.3	0.804042	971.305	6.79487	2	6	2018
35.6533	46.2299	6.05075	453	0.940077	971.309	6.4	2	6	2018
34.9327	46.2299	6.05079	452.9	0.689109	971.316	6.35	2	6	2018
35.4215	46.2299	6.05071	439.1	0.900221	971.228	5.775	2	6	2018
35.5702	46.2299	6.05076	446.9	0.988796	971.332	6	2	6	2018
35.5439	46.2298	6.05079	0	1.11844	971.152	6	2	6	2018
35.2312	46.2298	6.05079	438.9	0.846728	971.072	5.275	2	6	2018
35.513	46.2298	6.05077	449.6	0.869912	970.932	4.3	2	6	2018
35.7339	46.2299	6.05067	448.6	1.18012	970.883	6.225	2	6	2018
35.4132	46.2298	6.05073	447	1.24951	970.958	7	2	6	2018
35.4423	46.2298	6.05073	463.4	0.838337	970.919	6.525	2	6	2018
35.5553	46.2298	6.05083	446.4	0.944623	970.593	6.325	2	6	2018
35.8093	46.2298	6.05078	0	0.701357	970.717	6.20513	2	6	2018
35.4183	46.2298	6.05079	0	0.988051	970.603	5.75	2	6	2018
36.2632	46.2299	6.05077	448.4	0.936246	970.462	6.87179	2	6	2018
35.6146	46.2298	6.05086	0	0.969688	970.521	6.9	2	6	2018
35.6739	46.2298	6.05078	457.2	0.501946	970.46	6.66667	2	6	2018
35.2637	46.2298	6.05084	443.1	1.05026	970.378	5.825	2	6	2018
35.2345	46.2298	6.05076	439	0.840238	970.326	7.1	2	6	2018
35.1629	46.2298	6.05069	435.8	0.661782	970.301	6.6	2	6	2018
35.2674	46.2299	6.05077	0	0.817893	970.248	6.375	2	6	2018
35.7904	46.2299	6.05077	437.1	1.03196	970.408	6.4359	2	6	2018
34.8942	46.23	6.05074	417.7	0.75381	970.399	4.3	2	6	2018
35.3778	46.2297	6.05066	441.4	0.927542	970.4	4.2	2	6	2018
35.9141	46.2298	6.05077	431.6	0.831422	970.348	5.4359	2	6	2018
35.6234	46.2298	6.05072	432.2	0.769	970.127	6.5	2	6	2018
35.5534	46.2299	6.05078	0	1.10481	970.073	6.65	2	6	2018
35.9177	46.2298	6.05081	0	1.15276	969.909	7.25	2	6	2018
35.2648	46.2298	6.05075	448.1	0.880414	970.045	7.675	2	6	2018
35.1029	46.2298	6.05073	0	1.02509	969.928	8.05	2	6	2018
35.7904	46.2299	6.05073	446.8	0.986184	969.79	8.5	2	6	2018
35.2229	46.2299	6.05078	444	1.01219	969.874	8.175	2	6	2018
35.6638	46.2299	6.05079	450.4	0.741767	969.856	6.5641	2	6	2018
35.9299	46.2299	6.05083	455.6	0.933155	969.751	7.12821	2	6	2018
35.3783	46.2298	6.05079	438.7	1.0503	969.695	7	2	6	2018
35.1799	46.2298	6.05078	443.9	1.16995	969.582	6.6	2	6	2018
35.8855	46.2298	6.05082	465.8	1.31113	969.566	8.05128	2	6	2018
35.8596	46.2299	6.05081	441.4	0.904752	969.401	8.35897	2	6	2018
34.8103	46.2298	6.05083	451.5	1.05598	969.602	7.725	2	6	2018
36.1858	46.2299	6.05075	447.7	1.12693	969.636	9.38461	2	6	2018
35.673	46.2298	6.05072	442	0.817879	969.618	9.05	2	6	2018
35.6028	46.2298	6.05079	442.5	0.767981	969.613	7.71795	2	6	2018
35.3763	46.2298	6.05071	448.2	0.617878	969.511	7.4	2	6	2018
35.1754	46.2299	6.05078	0	0.913693	969.573	7.65	2	6	2018
34.8731	46.2298	6.05078	0	0.940908	969.479	6.725	2	6	2018
35.6909	46.2298	6.05077	456.7	0.732292	969.588	7.28205	2	6	2018
35.5243	46.2298	6.05076	450.9	0.627623	969.727	7.64103	2	6	2018
35.203	46.2298	6.05072	448.9	1.01442	969.71	7.425	2	6	2018
35.5716	46.2298	6.05063	438.4	0.809839	969.779	7.17949	2	6	2018
34.8799	46.2297	6.05069	0	0.783877	969.933	7.3	2	6	2018
35.5081	46.2298	6.05069	0	0.655406	969.922	7.9	2	6	2018
35.1006	46.2299	6.05072	0	0.865709	969.669	7.3	2	6	2018
34.7979	46.2298	6.0507	449.6	0.76816	969.759	7.85	2	6	2018
35.4077	46.2298	6.05074	446	1.04936	969.818	7.825	2	6	2018
35.7059	46.2299	6.05072	441.6	1.21201	969.799	6.85	2	6	2018
35.7645	46.2298	6.05073	452.4	0.643402	969.766	7.66667	2	6	2018
35.3081	46.2298	6.05074	434.7	0.963175	969.838	6.5	2	6	2018
35.7166	46.2298	6.05076	0	1.38052	969.811	6.375	2	6	2018
35.2931	46.2298	6.0508	457.1	1.05881	969.933	7.525	2	6	2018
35.3807	46.2298	6.05081	444.5	1.01476	969.789	6.4	2	6	2018
35.2354	46.2298	6.05078	430.1	0.838651	969.905	5.625	2	6	2018
35.262	46.2298	6.0508	429.5	0.63185	969.905	6.025	2	6	2018
35.2321	46.2299	6.05085	457.4	0.98161	969.973	5.8	2	6	2018
35.5843	46.2298	6.05087	455.9	0.750576	969.935	7.65	2	6	2018
35.251	46.2298	6.05072	454.7	0.796654	969.94	6.325	2	6	2018
35.6737	46.2298	6.05079	451.3	1.40896	969.879	4.25641	2	6	2018
35.4377	46.2299	6.05075	464.7	1.06625	969.943	5.575	2	6	2018
35.5241	46.2298	6.0508	453.6	1.16253	969.99	4.825	2	6	2018
36.4555	46.2298	6.0508	449.8	1.80011	969.893	4.66667	2	6	2018
35.0492	46.2298	6.05073	451	0.959062	970.037	5.8	2	6	2018
35.6453	46.2298	6.05068	446.9	0.90034	969.976	5.46154	2	6	2018
36.2477	46.2299	6.05083	458.1	1.38348	970.041	5.69231	2	6	2018
35.281	46.2298	6.05076	461.5	0.841943	970.312	5.3	2	6	2018
35.7539	46.2299	6.05059	0	1.0015	970.269	5.45	2	6	2018
35.3317	46.2299	6.05073	437.5	0.779391	970.437	6.4	2	6	2018
35.4801	46.2299	6.05079	433.9	0.711268	970.425	6.4	2	6	2018
34.8391	46.23	6.05068	440	0.842589	970.598	6.725	2	6	2018
35.3644	46.2299	6.05087	443.8	0.776723	970.613	6.675	2	6	2018
35.6754	46.2299	6.05071	452.3	0.833085	970.697	6.325	2	6	2018
34.9739	46.2298	6.05076	0	0.71137	970.732	5.15	2	6	2018
34.9381	46.2298	6.05078	459.4	0.964074	970.759	6.05	2	6	2018
35.2969	46.2299	6.05089	448.8	1.23169	970.811	6.775	2	6	2018
35.8267	46.2298	6.05086	450.2	1.14186	970.755	6	2	6	2018
35.976	46.2299	6.05085	0	1.69427	970.701	5.45	2	6	2018
35.7997	46.2299	6.0508	450.3	1.43951	970.725	5.65	2	6	2018
35.1445	46.2299	6.05084	453.1	0.826166	970.705	6.275	2	6	2018
35.6451	46.2299	6.05074	442.7	1.51799	970.855	6	2	6	2018
34.8681	46.2298	6.05071	0	0.677607	970.841	7.075	2	6	2018
34.6832	46.2298	6.05074	0	0.985454	970.801	6.35	2	6	2018
35.6793	46.2298	6.05081	461.7	1.38149	970.862	6.95	2	6	2018
35.3705	46.2298	6.05078	429.7	0.884435	970.943	7.075	2	6	2018
35.455	46.2298	6.05088	437.9	0.893165	970.93	6.825	2	6	2018
35.0657	46.2298	6.0507	429.5	1.02581	970.843	6.55	2	6	2018
35.783	46.2298	6.0508	449.9	0.918879	970.9	5.575	2	6	2018
35.2131	46.2298	6.05079	0	0.829701	970.749	5.8	2	6	2018
35.1802	46.2298	6.05073	443.7	0.907801	970.722	6.5	2	6	2018
35.797	46.2298	6.05076	427.8	1.26206	970.811	5.9	2	6	2018
35.7057	46.2298	6.05077	442.8	1.36733	970.677	7.125	2	6	2018
35.061	46.2298	6.05075	449.8	0.788045	970.779	7.125	2	6	2018
35.2526	46.2299	6.05071	452.3	1.08901	970.705	6.475	2	6	2018
35.4547	46.2298	6.05071	439.5	0.92843	970.634	7.1	2	6	2018
35.7197	46.2299	6.05077	450.1	0.981051	970.476	4.3	2	6	2018
35.6142	46.23	6.05069	444.8	1.02277	970.503	7	2	6	2018
34.5856	46.2299	6.05075	439.5	0.875222	970.513	8.375	2	6	2018
34.7445	46.2298	6.05072	413.6	0.74334	970.302	8.825	2	6	2018
35.6581	46.2298	6.05077	0	1.20316	970.264	7.375	2	6	2018
35.1536	46.2299	6.05076	461.6	1.0749	970.481	7.275	2	6	2018
35.2942	46.2298	6.05085	460.7	1.10995	970.462	8.1	2	6	2018
35.4354	46.2299	6.05077	444.4	0.594575	970.461	6.425	2	6	2018
35.2535	46.2299	6.05079	441.6	0.783307	970.483	7.69231	2	6	2018
35.397	46.2299	6.05075	457.6	0.864693	970.361	7.85	2	6	2018
35.5071	46.2298	6.05082	449.3	0.973562	970.343	8.525	3	6	2018
35.4306	46.2299	6.05086	0	0.785617	970.561	8.95	3	6	2018
35.4957	46.2298	6.05071	0	1.21687	970.523	8.2	3	6	2018
35.4263	46.2298	6.0507	434.1	0.862984	970.444	7.775	3	6	2018
35.2284	46.2299	6.05078	0	1.11014	970.489	7.975	3	6	2018
35.079	46.2298	6.05075	450.5	1.06374	970.414	8	3	6	2018
35.4298	46.2298	6.05068	448.6	1.02328	970.434	6.9	3	6	2018
35.7045	46.2298	6.05073	434	0.786346	970.456	6.41026	3	6	2018
35.4408	46.2298	6.0508	447.4	0.735046	970.44	6.3	3	6	2018
35.3904	46.2298	6.05081	0	1.02068	970.239	6.55	3	6	2018
35.6541	46.2298	6.05076	444.2	1.03265	970.406	6.95	3	6	2018
35.2889	46.2298	6.05084	447.7	0.660423	970.255	6.125	3	6	2018
35.6774	46.2298	6.05083	0	0.56555	970.186	6.15385	3	6	2018
35.1951	46.2299	6.05072	0	0.699108	970.248	5.7	3	6	2018
36.1126	46.2299	6.0507	453.9	0.888887	970.247	5.20513	3	6	2018
35.4547	46.2298	6.05067	470.2	0.985408	970.112	7.125	3	6	2018
35.7614	46.2298	6.05079	455.4	0.886479	970.078	7.64103	3	6	2018
35.8757	46.2298	6.05069	458.9	0.699015	970.215	6.23077	3	6	2018
35.3368	46.2298	6.05073	461.4	0.551593	970.178	6	3	6	2018
35.8603	46.2299	6.05077	450.1	0.788957	970.166	6.925	3	6	2018
35.2791	46.2298	6.0508	436.2	0.882003	970.334	6.075	3	6	2018
35.2272	46.2298	6.05073	0	1.36702	970.281	6.84615	3	6	2018
35.6441	46.2299	6.05085	450.7	0.815803	970.292	6.625	3	6	2018
35.1545	46.2299	6.05079	454	0.897205	970.148	4.975	3	6	2018
35.3409	46.2298	6.05075	448.7	0.578273	970.111	5.925	3	6	2018
34.7574	46.2299	6.05081	434.8	1.00142	970.181	5.675	3	6	2018
35.7334	46.2298	6.05083	0	1.67089	969.976	5.8	3	6	2018
35.6312	46.2299	6.05075	443.9	1.07765	970.163	5.675	3	6	2018
35.4735	46.2299	6.05085	457.3	0.940464	970.215	6.425	3	6	2018
35.589	46.2299	6.05081	445.9	1.08324	970.215	6.3	3	6	2018
35.9408	46.2299	6.05089	0	0.777513	970.291	5.97436	3	6	2018
34.9451	46.2298	6.05076	424.3	0.603182	970.297	5.825	3	6	2018
36.0754	46.2299	6.05073	0	1.58663	970.286	4.975	3	6	2018
35.7102	46.2298	6.05072	446.5	1.09047	970.209	5.8	3	6	2018
36.332	46.2299	6.05082	471.3	1.3731	970.321	5.89744	3	6	2018
35.3827	46.2298	6.05079	448	0.98264	970.398	6.3	3	6	2018
35.355	46.2298	6.05078	443.9	1.26579	970.24	6.65	3	6	2018
35.8842	46.2297	6.05076	432.4	0.711286	970.325	5.76923	3	6	2018
34.9592	46.2299	6.05085	443	0.847243	970.51	5.775	3	6	2018
35.6705	46.2299	6.05085	447.5	0.909279	970.411	4.97436	3	6	2018
35.2917	46.2299	6.05084	0	0.851556	970.545	5.75	3	6	2018
35.5266	46.2298	6.05079	417.3	0.830427	970.437	5.55	3	6	2018
35.1518	46.2298	6.05083	451.1	0.654395	970.463	5.425	3	6	2018
35.4103	46.2298	6.05074	433.3	0.833098	970.583	6.75	3	6	2018
35.8042	46.2299	6.05079	446.8	1.03814	970.506	7.725	3	6	2018
35.6312	46.2299	6.05077	450.8	1.1144	970.55	6.375	3	6	2018
35.3131	46.2299	6.05078	435.4	0.927299	970.413	5.75	3	6	2018
35.8244	46.2299	6.05087	0	1.1111	970.637	5.51282	3	6	2018
35.9569	46.2297	6.05082	430.3	0.736914	970.571	5.94872	3	6	2018
35.7391	46.2299	6.05074	444.1	1.04846	970.507	5.625	3	6	2018
35.1034	46.2298	6.05081	447.5	0.76758	970.539	5.875	3	6	2018
35.5011	46.2298	6.05083	455.5	1.10451	970.502	6	3	6	2018
35.5494	46.2298	6.05065	447.5	0.986527	970.517	6.4	3	6	2018
35.2689	46.2298	6.05069	440.2	0.898923	970.542	6.85	3	6	2018
35.3162	46.2297	6.05078	433.6	0.89569	970.451	6.725	3	6	2018
35.2228	46.2298	6.05075	0	0.858363	970.617	7	3	6	2018
35.3653	46.2298	6.05075	440	0.828058	970.472	7.175	3	6	2018
35.6746	46.2298	6.05071	448.7	1.51961	970.619	7.25	3	6	2018
35.3988	46.2299	6.05078	441.4	0.795579	970.414	7.8	3	6	2018
35.1238	46.2299	6.05074	447.4	0.628703	970.485	7.175	3	6	2018
35.9778	46.2298	6.05081	0	0.808087	970.584	7.61538	3	6	2018
35.568	46.2299	6.05084	446.6	1.11772	970.676	7.5	3	6	2018
34.961	46.2298	6.05087	437.2	1.15461	970.625	7.725	3	6	2018
35.4482	46.2299	6.05084	442.8	0.811056	970.492	5.925	3	6	2018
35.3106	46.2298	6.05084	453.6	0.870331	970.623	7.175	3	6	2018
35.3618	46.2299	6.05082	454	0.891549	970.616	8.05	3	6	2018
35.5304	46.2299	6.0508	441.7	1.06653	970.668	8.225	3	6	2018
35.2755	46.2299	6.05077	449.9	1.26157	970.69	8.2	3	6	2018
35.3156	46.2298	6.05081	433.3	0.904011	970.776	7.6	3	6	2018
35.3453	46.2299	6.05074	442.4	0.936239	970.867	6.60976	3	6	2018
35.0289	46.2298	6.05077	449.6	0.688642	970.833	6.55	3	6	2018
35.5404	46.2298	6.05079	428.4	1.27766	970.67	7.25	3	6	2018
35.9161	46.2298	6.05078	0	1.78107	970.532	6.925	3	6	2018
35.2419	46.2299	6.05075	465.9	0.7905	970.737	7.75	3	6	2018
35.1883	46.23	6.05066	437.4	1.20006	970.626	8.12195	3	6	2018
35.979	46.2299	6.0507	443.8	0.707999	970.757	8.38461	3	6	2018
35.9009	46.2299	6.05076	470.7	0.904366	970.688	8.61539	3	6	2018
35.5127	46.2299	6.0507	0	1.41469	970.552	9.525	3	6	2018
35.7804	46.2299	6.05072	455.1	0.677508	970.422	9.82051	3	6	2018
35.4755	46.2299	6.05073	459.9	1.18761	970.634	8.65854	3	6	2018
36.0258	46.2299	6.05082	461.6	0.966721	970.198	7.75	3	6	2018
35.3784	46.2299	6.05073	442.9	1.20146	970.523	7.375	3	6	2018
35.6825	46.2298	6.05073	449.6	0.775948	970.491	6.25641	3	6	2018
35.7187	46.2298	6.05077	443	0.950316	970.505	7.1	3	6	2018
34.9711	46.2298	6.05071	0	0.72885	970.606	6.275	3	6	2018
35.3474	46.2298	6.05068	423.1	1.14317	970.375	7.5	3	6	2018
36.2076	46.2298	6.05074	429.2	0.94629	970.574	6.76	3	6	2018
35.8418	46.2297	6.05077	442.6	1.32654	970.615	6.35	3	6	2018
35.3692	46.2299	6.05072	0	0.73713	970.402	8.175	3	6	2018
35.7168	46.2299	6.05084	439.4	1.45311	970.37	7.64103	3	6	2018
35.6934	46.2298	6.0507	449.3	0.917361	970.455	7.35	3	6	2018
35.6351	46.2299	6.05087	450.4	1.45675	970.262	7.7	3	6	2018
35.8015	46.2299	6.05076	0	0.871002	970.381	7.97436	3	6	2018
35.1078	46.2298	6.05084	428.4	1.12359	970.185	7.575	3	6	2018
35.5643	46.2298	6.05078	428.4	0.893194	970.212	7.075	3	6	2018
36.4285	46.2299	6.05079	0	1.46611	970.099	6.48718	3	6	2018
36.3581	46.2298	6.05072	436.2	1.72746	970.029	7.17949	3	6	2018
35.9058	46.2298	6.05078	434.5	1.34468	969.902	7.85	3	6	2018
35.3695	46.2298	6.05076	453.5	0.741193	969.863	6.5	3	6	2018
35.3751	46.2298	6.05074	458.4	1.40499	969.813	5.275	3	6	2018
35.7736	46.2298	6.05085	443.9	1.65084	969.608	7.975	3	6	2018
35.2796	46.2299	6.05077	449.3	0.839718	969.448	7.6	3	6	2018
35.7866	46.2297	6.05069	450	0.712805	969.485	7.17949	3	6	2018
34.8876	46.2298	6.05075	442.4	0.800717	969.443	7.95	3	6	2018
35.5574	46.2299	6.05073	444.6	0.785834	969.372	7.6	3	6	2018
36.2466	46.2299	6.05073	437.6	0.9728	969.261	6.92308	3	6	2018
35.3605	46.2298	6.0508	445.5	0.542401	969.273	6.95	3	6	2018
35.583	46.2299	6.05075	432.5	0.9596	969.187	6.8	3	6	2018
35.6297	46.2299	6.05086	432.8	1.01892	969.076	6.6	3	6	2018
35.6188	46.2299	6.05081	448.9	0.872239	968.93	6.25	3	6	2018
35.1456	46.2299	6.05074	447.2	0.870275	968.764	5.975	3	6	2018
35.8828	46.2298	6.05098	459.7	0.958282	968.757	5.92308	3	6	2018
35.3321	46.2298	6.05079	443.8	0.486247	968.684	6.6	3	6	2018
35.3323	46.2298	6.05076	453.4	1.33395	968.577	6.725	3	6	2018
35.3939	46.2298	6.05085	449.6	0.923637	968.373	8.2	3	6	2018
35.6461	46.2299	6.05074	450.5	0.708113	968.457	7.075	3	6	2018
35.428	46.2298	6.05074	457.6	0.908358	968.383	5.725	3	6	2018
35.6772	46.2299	6.05077	441.3	1.1142	968.172	5.82051	3	6	2018
35.6148	46.2299	6.05079	427	2.08407	968.293	5.375	3	6	2018
35.5018	46.2299	6.05078	453.4	0.957735	968.06	5.6	3	6	2018
35.5616	46.2298	6.05064	441.3	0.944168	968.138	5.5	3	6	2018
35.1577	46.2298	6.05074	434.5	0.826996	968.141	4.725	3	6	2018
35.5907	46.2298	6.05072	463.5	0.738942	968.242	4.75	3	6	2018
35.6345	46.2298	6.05082	429.8	0.660464	968.198	5.775	3	6	2018
35.7297	46.2298	6.05081	0	0.998824	968.036	5.76923	3	6	2018
35.6437	46.2298	6.05081	456.7	0.853068	967.743	6.9	3	6	2018
35.5835	46.2299	6.05076	445	0.890321	967.362	6.875	3	6	2018
35.5263	46.2298	6.05085	446.7	1.36069	967.308	6.65	3	6	2018
35.5244	46.2299	6.05085	467.4	0.725888	967.356	6.175	3	6	2018
35.7417	46.2299	6.0508	441.6	0.928864	967.581	8.35897	3	6	2018
35.4435	46.2299	6.05078	0	1.33106	967.431	7.725	3	6	2018
35.539	46.2299	6.05074	430	1.0022	967.441	7.475	3	6	2018
36.0539	46.2299	6.05072	449.4	1.2716	967.339	8.02564	3	6	2018
36.0947	46.2299	6.05075	448.9	1.34562	967.265	8.69231	3	6	2018
35.7755	46.2299	6.05067	430.2	1.07499	967.322	6.325	3	6	2018
35.5358	46.2299	6.05079	443.8	0.905554	967.345	6.95	3	6	2018
35.7651	46.2298	6.05077	445.9	1.05838	967.321	7.66667	3	6	2018
35.8089	46.2299	6.05075	450.2	0.974048	967.245	8.4	3	6	2018
35.436	46.2299	6.05082	470.1	1.24833	967.3	8.7	3	6	2018
35.6879	46.2298	6.05078	444.5	0.67943	967.387	8.97436	3	6	2018
35.9131	46.2298	6.05074	447.2	1.44481	967.306	8.61539	3	6	2018
35.5394	46.2299	6.05079	445.2	1.25259	967.124	9	3	6	2018
35.7192	46.2298	6.05082	467.2	0.826702	966.833	8.82051	3	6	2018
35.28	46.2299	6.05083	442.5	0.965712	966.761	8.125	3	6	2018
35.8287	46.2299	6.05082	445	0.678597	966.849	8.07692	3	6	2018
35.7416	46.2299	6.05084	451.8	0.972072	966.885	7.975	3	6	2018
35.7219	46.2298	6.05074	0	1.08478	966.974	8	3	6	2018
35.9217	46.2298	6.05088	445.1	1.10079	966.938	7.69231	3	6	2018
35.6787	46.2299	6.05088	464.4	1.07665	966.974	7.725	3	6	2018
36.1106	46.2299	6.05081	450.6	0.857749	966.761	7.94872	3	6	2018
35.6799	46.2299	6.05084	452.7	1.28837	966.694	8.2	3	6	2018
36.0432	46.2299	6.0508	446	0.888871	966.535	8.12821	3	6	2018
35.7405	46.2299	6.05081	442.3	0.823669	966.515	8.65	3	6	2018
36.6363	46.2298	6.0508	431.6	1.12861	966.502	8.79487	3	6	2018
35.6752	46.2298	6.05082	456	0.89879	966.382	8.51282	3	6	2018
35.3338	46.2298	6.05088	438.8	0.893869	966.382	6.4	3	6	2018
36.2935	46.2299	6.05073	445.3	1.77961	966.441	5.41025	3	6	2018
35.7516	46.2299	6.05082	0	1.02686	966.367	6.575	3	6	2018
35.8531	46.2298	6.05076	450.8	0.909758	966.488	6.97436	3	6	2018
35.5274	46.2299	6.05069	450	0.75033	966.411	7.075	3	6	2018
35.6855	46.2299	6.05062	436.4	0.930142	966.223	6.53846	3	6	2018
35.6368	46.2298	6.0507	0	0.745283	966.152	7.375	3	6	2018
35.7218	46.2299	6.05067	429.3	1.13195	965.967	8.3	3	6	2018
35.2642	46.2299	6.05072	443.3	0.866441	966.06	6.95	3	6	2018
35.2495	46.2298	6.05062	0	0.862892	966.072	5.625	3	6	2018
35.6146	46.2298	6.05083	0	0.806143	966.348	6.02564	3	6	2018
35.6179	46.2299	6.05071	446	0.897158	966.487	5.89744	3	6	2018
35.2257	46.2299	6.05075	455.3	1.02071	966.919	4.825	3	6	2018
35.5206	46.2299	6.05078	0	0.706464	967.425	7	3	6	2018
36.6193	46.2298	6.05078	0	1.47031	967.448	5.41026	3	6	2018
35.3519	46.2298	6.0508	0	1.40149	967.408	4.875	3	6	2018
36.2328	46.2299	6.05085	0	0.989046	967.137	7.4359	3	6	2018
35.3859	46.2299	6.0508	436.2	1.02642	967.251	8.125	3	6	2018
36.0706	46.2299	6.05079	422.3	1.15185	967.366	6.075	3	6	2018
35.7241	46.2299	6.05085	0	1.12108	967.698	6.075	3	6	2018
35.455	46.2299	6.05084	446.4	0.878448	967.992	5.45	3	6	2018
35.8904	46.2299	6.05079	454.8	1.06346	968.582	5.61538	3	6	2018
35.5959	46.2298	6.05081	450.4	1.22889	968.897	6.6	3	6	2018
35.6647	46.2299	6.05077	458.3	0.657774	968.761	7.30769	3	6	2018
35.6601	46.2298	6.05084	453.7	0.483795	968.9	5.4	3	6	2018
35.7186	46.2299	6.05083	439.5	1.61511	968.748	5.7	3	6	2018
36.0016	46.2298	6.05083	446.5	0.940211	968.761	5.7	3	6	2018
36.0258	46.2299	6.0507	0	1.00064	968.701	5.74359	3	6	2018
35.7998	46.2299	6.05076	452.4	0.794257	968.419	5.35	3	6	2018
35.9927	46.2298	6.05077	452.5	1.1559	968.726	5.87179	3	6	2018
35.462	46.2298	6.05067	452.9	0.948484	969.223	5.575	3	6	2018
35.5875	46.2299	6.05071	437.7	0.908689	969.312	6.375	3	6	2018
35.1431	46.2299	6.05081	0	0.910252	969.001	6	3	6	2018
35.6064	46.2299	6.05064	438.6	0.882682	968.738	6.61538	3	6	2018
35.3457	46.2298	6.05079	0	0.685197	968.743	6.55	3	6	2018
35.9032	46.2298	6.05075	445.1	1.12363	968.802	5.25	3	6	2018
35.4201	46.2298	6.05084	444.8	0.997175	968.757	5.15	3	6	2018
35.5319	46.2298	6.05075	445.8	0.648114	969.122	6.75	3	6	2018
36.298	46.2298	6.05078	455.7	1.25221	969.009	6.5641	3	6	2018
35.6066	46.2298	6.05086	0	1.07753	969.035	6.3	3	6	2018
35.8412	46.2298	6.05081	453.3	1.36535	969.301	6.15	3	6	2018
35.8183	46.2299	6.05078	454.4	0.917526	969.075	5.12821	3	6	2018
35.5747	46.2298	6.05081	452.3	1.1101	969.185	5.75	3	6	2018
35.507	46.2298	6.05066	442.7	0.634792	969.083	6.75	3	6	2018
36.172	46.2298	6.05075	438.9	0.750837	969.097	7	3	6	2018
35.5714	46.2298	6.05067	422.4	0.665589	968.824	6.4	3	6	2018
35.7168	46.2298	6.05062	0	0.886329	968.978	6.475	3	6	2018
36.2382	46.2299	6.05078	449.6	1.26229	968.579	6.20513	3	6	2018
35.4752	46.2299	6.0508	453.6	1.15555	968.881	6.3	3	6	2018
36.3375	46.2298	6.05073	437.3	1.14378	968.653	5.84615	3	6	2018
35.6596	46.2298	6.05072	433.8	1.08699	968.645	6.55	3	6	2018
35.7973	46.2298	6.05077	0	0.949404	968.729	5.69231	3	6	2018
35.4832	46.2298	6.05076	444.2	0.665988	968.74	6.4	3	6	2018
35.2323	46.2298	6.05077	433.6	0.729345	968.514	6.1282	3	6	2018
35.3939	46.2298	6.05074	0	0.744719	968.573	6.5	3	6	2018
35.6734	46.2298	6.05076	427.2	0.936326	968.368	7	3	6	2018
35.8464	46.2298	6.05073	0	1.52447	968.435	7.55	3	6	2018
35.6035	46.2298	6.05069	435.2	0.876104	968.331	8.375	3	6	2018
35.8408	46.2298	6.05074	0	1.5151	968.137	7.925	3	6	2018
35.6786	46.2299	6.05078	451.7	1.04446	968.041	8.025	3	6	2018
35.7657	46.2299	6.05072	429.8	1.33748	968.056	8.6	3	6	2018
34.7727	46.2298	6.05077	451.7	0.778419	968.005	8.15	3	6	2018
35.8652	46.2298	6.05074	455.3	0.922615	967.79	5.97436	3	6	2018
35.3632	46.2298	6.05081	461.7	0.761642	967.858	5.97436	3	6	2018
34.8628	46.2298	6.05075	455.2	0.957004	967.814	6.325	3	6	2018
36.0621	46.2298	6.05072	0	1.41784	967.803	6.02564	3	6	2018
35.4792	46.2299	6.05081	443.1	1.12697	967.461	5.85	3	6	2018
